OTUID,rbcL-105PS0090-230913-MALG1-S1,rbcL-105PS0259-230914-MALG1-S1,rbcL-105PS2260-230816-MALG1-S1,rbcL-106PS0371-230912-MALG1-S1,rbcL-111FS0008-230602-MALG1-S1,rbcL-113PS0356-190625-MALG1-S1,rbcL-113PSO360-190619-MALG1-S1,rbcL-201HAL100-170619-MALG1-S1,rbcL-201LAG0220-170626-MALG1-S1,rbcL-201LAG050-170627-MALG1-S1,rbcL-201LAG065-170612-MALG1-S1,rbcL-201LAG103-170612-MALG1-S1,rbcL-201LAG150-170515-MALG1-S1,rbcL-201LAG160-170524-MALG1-S1,rbcL-201LAG175-170627-MALG1-S1,rbcL-201LAG242-170615-MALG1-S1,rbcL-201LAG280-170614-MALG1-S1,rbcL-201LAG300-170614-MALG1-S1,rbcL-201LAG380-170613-MALG1-S1,rbcL-201NIC400-170516-MALG1-S1,rbcL-201WLK098-170622-MALG1-S1,rbcL-201WLK120-170517-MALG1-S1,rbcL-201WLK178-170522-MALG1-S1,rbcL-201WLK190-170522-MALG1-S1,rbcL-202BUT020-170607-MALG1-S1,rbcL-202BUT030-170620-MALG1-S1,rbcL-202BUT040-170607-MALG1-S1,rbcL-202BUT050-170608-MALG1-S1,rbcL-202PES060-170621-MALG1-S1,rbcL-202PES140-170601-MALG1-S1,rbcL-202PES162-170606-MALG1-S1,rbcL-202PES170-230725-MALG1-S1,rbcL-202PES180-170531-MALG1-S1,rbcL-202PES190-170531-MALG1-S1,rbcL-202PES240-170530-MALG1-S1,rbcL-202R00024-230724-MALG1-S1,rbcL-202SGR076-180613-BLANK-S1,rbcL-204AM0140-230509-MALG1-S1,rbcL-204AMO0-1-190609-MALG1-S1,rbcL-204AMO190-230624-MALG1-S1,rbcL-205R00769-2-180510-MALG1-S1,rbcL-205R01771-160603-MALG1-S1,rbcL-205R01771-160613-MALG1-S1,rbcL-205R02547-160601-MALG1-S1,rbcL-205R02547-160601-MALG2-S1,rbcL-205R02602-160602-MALG1-S1,rbcL-205R02602-160602-MALG2-S1,rbcL-205R02730-160601-MALG1-S1,rbcL-205R02730-160601-MALG2-S1,rbcL-205R02762-160602-MALG1-S1,rbcL-205R02762-160602-MALG2-S1,rbcL-205R04217-1-180503-MALG1-S1,rbcL-308PWCAH1-230726-BLANK-S1,rbcL-308PWCAH1-230726-MALG1-S1,rbcL-308PWCAH1-230726-MALG2-S1,rbcL-308PWCAH1-230726-MALG3-S1,rbcL-314SYP-240628-MALG2-S1,rbcL-315CAP-240523-MALG1-S1,rbcL-315CAP-240523-MALG2-S1,rbcL-315CAU-240522-MALG1-S1,rbcL-315CAU-240522-MALG2-S1,rbcL-315DOS-230524-MALG1-S1,rbcL-315DOS-240524-MALG2-S1,rbcL-315GAI-230524-MALG1-S1,rbcL-315GAI-240524-MALG2-S1,rbcL-315MIU-230523-MALG2-S1,rbcL-315RSB-230522-MALG2-S1,rbcL-315RSB-240522-MALG1-S1,rbcL-402PS0048-210519-MALG1-S1,rbcL-402PS0048-210519-MALG2-S1,rbcL-402WE0536-210519-BLANK-S1,rbcL-402WE0536-210519-MALG1-S1,rbcL-402WE0536-210519-MALG2-S1,rbcL-403CE0188-160526-MALG1-S1,rbcL-403CE0188-160526-MALG2-S1,rbcL-403WE0560-210520-MALG1-S1,rbcL-403WE0560-210520-MALG2-S1,rbcL-404BA0852-210518-MALG1-S1,rbcL-404BA0852-210518-MALG2-S1,rbcL-404R4S008-210508-MALG1-S1,rbcL-404R4S008-210518-MALG1-S1,rbcL-404R4S029-210527-MALG1-S1,rbcL-408PS0032-210525-MALG1-S1,rbcL-408WE0654-210525-MALG1-S1,rbcL-513PS0008-230614-MALG1-S1,rbcL-513STCAIV-210607-MALG1-S1,rbcL-514DNCLDC-210922-MALG1-S1,rbcL-514SFA222-211021-MALG1-S1,rbcL-517LCCAYB-210721-MALG1-S1,rbcL-517LCCAYB-210721-MALG2-S1,rbcL-517PSC038-210630-MALG1-S1,rbcL-518CDS022-210630-MALG1-S1,rbcL-518RCAJNC-220706-MALG1-S1,rbcL-532MKN078-230814-MALG1-S1,rbcL-534SED001-210803-MALG1-S1,rbcL-537R5NPFA-210517-MALG1-S1,rbcL-554NMCCVM-230929-MALG1-S1,rbcL-554NMCCVM-230929-QUAL1-S1,rbcL-603WRK001-230905-MALG1-S1,rbcL-603WRK001-230905-MALG2-S1,rbcL-632CHV001-210706-MALG1-S1,rbcL-634BMCH89-210707-MALG1-S1,rbcL-801BBMC01-230628-MALG1-S1,rbcL-801BBRC01-230628-MALG-BL,rbcL-801BBRC01-230628-MALG1-S1,rbcL-801M16728-230516-MALG1-S1,rbcL-801M16739-230517-BLANK-S1,rbcL-801M16740-230518-BLANK-S1,rbcL-801M16740-230518-MALG1-S1,rbcL-801S18169-230518-MALG1-S1,rbcL-801S31343-230627-MALG1-S1,rbcL-801WE1043-230626-MALG1-S1,rbcL-901BELOLV-220414-MALG1-S1,rbcL-901NP9MRC-170327-MALG1-S1,rbcL-902M18865-160505-MALG1-S1,rbcL-902SCSCRx-220603-MALG1-S1,rbcL-902SCSCRx-230712-QUAL1-S1,rbcL-903ACPCT1-210519-MALG1-S1,rbcL-903ACPCT1-220427-MALG1-S1,rbcL-903ACPCT1-220427-MALG2-S1,rbcL-903ACPCT1-220427-MALG3-S1,rbcL-903ACPCT1-230629-QUAL1-S1,rbcL-903ACPCT1DUP-220427-MALG1-S1,rbcL-903ACPCT1DUP-220427-MALG2-S1,rbcL-903ACPCT1DUP-220427-MALG3-S1,rbcL-903FCPSPx-210630-MALG1-S1,rbcL-903NP9SLR-170419-MALG1-S1,rbcL-903NP9UAC-210607-MALG1-S1,rbcL-903NP9UAC-220510-MALG1-S1,rbcL-903PCPMPx-210623-MALG1-S1,rbcL-904M21729-160614-MALG1-S1,rbcL-904WE1125-160614-MALG1-S1,rbcL-905BMCCGx-210521-MALG1-S1,rbcL-906LPCYNM-160824-MALG1-S1,rbcL-906LPCYNO-160824-MALG1-S1,rbcL-906LPCYNU-160824-MALG1-S1,rbcL-907M23348-160617-MALG1-S1,rbcL-907NPSSVC-220405-MALG1-S1,rbcL-907SDBOC2-220503-MALG1-S1,rbcL-907TCB-171108-MALG2-S1,rbcL-907TEMREF-220325-MALG2-S1,rbcL-909CLASASR-210602-MALG1-S1,rbcL-909M24925-160510-MALG1-S1,rbcL-909M24937-160622-MALG1-S1,rbcL-909NP9UNT-170403-MALG1-S1,rbcL-909SWCASR-170502-MALG1-S1,rbcL-909SWCASR-230608-MALG2-S1,rbcL-909SWCYNM-160824-MALG1-S1,rbcL-909SWCYNO-160824-MALG1-S1,rbcL-910OTCYNM-160824-MALG1-S1,rbcL-911GSCAPV-220418-MALG1-S1,rbcL-911KCKCRx-210527-MALG1-S1,rbcL-911M24926-160323-MALG1-S1,rbcL-911NCPCRx-220413-MALG1-S1,rbcL-911NCPCRx-220413-MALG2-S1,rbcL-911NCPCRx-220425-MALG1-S1,rbcL-911NCPCRx-220425-MALG2-S1,rbcL-911NCPCRx-220616-MALG1-S1,rbcL-911PS0794-220419-MALG1-S1,rbcL-911PS0794-220419-MALG2-S1,rbcL-911TJKC1x-210512-MALG1-S1,rbcL-911TJKC1x-220406-MALG1-S1,rbcL-911TJKC1x-220406-MALG2-S1,rbcL-911TJKC1x-220425-MALG1-S1,rbcL-911TJKC1x-230610-MALG1-S1,rbcL-911TJLCC2-210610-MALG1-S1,rbcL-911TJPCV1-230627-QUAL2-S1,rbcL-911TJPVC1-210614-MALG1-S1,rbcL-COY114-160609-MALG1-S1,rbcL-COY121-160609-MALG1-S1,rbcL-FIELDQA-170608-MALG1-S1,rbcL-FIELDQA-170615-MALG1-S1,rbcL-FIELDQA-170619-MALG1-S1,rbcL-FIELDQA-230726-MALG1-S1,rbcL-FIELDQA-230726-MALG2-S1,rbcL-FIELDQA2-240522-BLANK-S1,rbcL-FIELDQA3-240522-BLANK-S1,rbcL-NRS23CA10003-230613-MALG1-S1,rbcL-SMC0026-160505-MALG1-S1,rbcL-SMC01097-160506-MALG1-S1,rbcL-SMC2-21725-160517-MALG1-S1,rbcL-SMC2-21737-160517-MALG2-S1,rbcL-WCAP990662-160510-MALG1-S1,ConsensusLineage
d26504f546be054c9ac553c5a85b69f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,740,0,0,0,0,0,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
dba033ac91da2895fa484ac372288e88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,37,797,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
d3091f20476eb01260663dfa1241a5f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
89e5f0b76c2ce1c81f4c61e5459cbb29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,315,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
6c7646edcbaf8837487c7f9175dbca23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Neidiaceae; Neidium; Neidium dubium
39e912d0ae44879fa8d2c36e24302a04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,17,0,0,0,0,0,0,0,0,120,128,170,113,0,50,31,77,0,33,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,Unassigned
35bdde3dbeaeaf65bbb10a46d019251e,0,0,0,0,68,41,138,0,0,0,10,0,0,0,0,168,8,0,0,0,0,0,0,0,0,0,80,62,0,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Achnanthales; Achnanthidiaceae; Achnanthidium; Achnanthidium eutrophilum
853ceb2ba13fa6e5758c9cf21cf4e706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
777874627424f4e8b7017133716df4db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
a18ca430804c43c2eb61686b22b980c4,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,0,79,0,23,0,0,28,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,134,Eukaryota; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariaceae; Nitzschia; Nitzschia dissipata var. media
996945efc6304366aad5882f4849c320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,101,0,0,43,27,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Cymbellales; Gomphonemataceae; Gomphonema; Gomphonema parvulum
40f560215739782c226bdd38787bc46d,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,139,0,32,77,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,28,0,0,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Sellaphoraceae; Fistulifera; Fistulifera saprophila
8f18a174a1fdbfc7b768b9269ea40d50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,84,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Naviculaceae; Navicula; Navicula gregaria
af5b986dc752d617ac0033ccca5a9d43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
6b638ff782a621d1ffa004738f2143c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
9cb6fcb7b7a54a2892a27cfb025ca9a9,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,43,0,165,0,5,0,59,0,0,0,0,0,0,0,166,225,0,0,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
362a5abcb89943754e53ef8a0d3fd3dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,213,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
6afdabc5a7e58cf1c9b94e3d8b13902c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,Unassigned
f57edb3913ab5b12ec74ca8e1a79476f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,271,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,Unassigned
0506b8b980b4a676b66c3115b8060c2c,0,0,0,0,89,0,0,0,0,0,0,0,0,0,24,61,33,0,0,0,112,0,0,0,65,0,0,0,0,57,0,0,0,147,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,38,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariaceae; Nitzschia; Nitzschia heufleriana
9bdee40786abc528dd605f97210c3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,92,137,71,0,70,79,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
ef53d2f5f0a0d8d548477ec4101fb3b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,43,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,62,74,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Achnanthales; Achnanthidiaceae; Planothidium; Planothidium frequentissimum
063f0902047fabd6c8329df13e935d7c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,89,0,0,15,0,67,0,18,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,93,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,45,0,0,0,0,0,0,0,60,0,0,13,115,0,27,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Pinnulariaceae; Pinnularia; Pinnularia subcommutata
